Gene_set	Term	Overlap	P-value	Adjusted P-value	Old P-value	Old Adjusted P-value	Odds Ratio	Combined Score	Genes
GO_Molecular_Function_2023	Microtubule Binding (GO:0008017)	2/239	2.039082e-01	3.712873e-01	0	0	2.443907e+00	3.886020e+00	DST;MAP4
GO_Molecular_Function_2023	Double-Stranded RNA Binding (GO:0003725)	1/65	2.040864e-01	3.712873e-01	0	0	4.498641e+00	7.149295e+00	LRRFIP1
GO_Molecular_Function_2023	Ubiquitin-Like Protein Transferase Activity (GO:0019787)	2/240	2.051851e-01	3.712873e-01	0	0	2.433515e+00	3.854305e+00	RNF213;LMO7
GO_Molecular_Function_2023	Kinase Binding (GO:0019900)	3/460	2.178420e-01	3.850231e-01	0	0	1.907933e+00	2.907662e+00	POTEE;MYOM2;TTN
GO_Molecular_Function_2023	Hormone Activity (GO:0005179)	1/74	2.288938e-01	3.953621e-01	0	0	3.942228e+00	5.812802e+00	CHGB
GO_Molecular_Function_2023	Amyloid-Beta Binding (GO:0001540)	1/79	2.423448e-01	4.092934e-01	0	0	3.688592e+00	5.228187e+00	HSPG2
GO_Molecular_Function_2023	Protein Tyrosine Kinase Activity (GO:0004713)	1/99	2.938741e-01	4.855312e-01	0	0	2.932860e+00	3.591591e+00	TTN
GO_Molecular_Function_2023	Tubulin Binding (GO:0015631)	2/322	3.112852e-01	5.033548e-01	0	0	1.802390e+00	2.103471e+00	DST;MAP4
GO_Molecular_Function_2023	Protein Serine/Threonine Kinase Activity (GO:0004674)	2/342	3.370117e-01	5.336018e-01	0	0	1.694637e+00	1.843151e+00	TTN;MYLK
GO_Molecular_Function_2023	Protease Binding (GO:0002020)	1/125	3.557273e-01	5.407055e-01	0	0	2.314867e+00	2.392625e+00	TTN
GO_Molecular_Function_2023	Serine-Type Endopeptidase Activity (GO:0004252)	1/125	3.557273e-01	5.407055e-01	0	0	2.314867e+00	2.392625e+00	TPSAB1
GO_Molecular_Function_2023	Serine-Type Peptidase Activity (GO:0008236)	1/142	3.932493e-01	5.860185e-01	0	0	2.034022e+00	1.898376e+00	TPSAB1
GO_Molecular_Function_2023	Protein Homodimerization Activity (GO:0042803)	3/662	4.099982e-01	5.973019e-01	0	0	1.309379e+00	1.167445e+00	LRRFIP1;SYNE1;MYOM3
GO_Molecular_Function_2023	Magnesium Ion Binding (GO:0000287)	1/155	4.204813e-01	5.973019e-01	0	0	1.861095e+00	1.612370e+00	FARSA
GO_Molecular_Function_2023	Ubiquitin-Protein Transferase Activity (GO:0004842)	2/412	4.243987e-01	5.973019e-01	0	0	1.400287e+00	1.200161e+00	RNF213;LMO7
GO_Molecular_Function_2023	GTPase Regulator Activity (GO:0030695)	2/424	4.388238e-01	6.063746e-01	0	0	1.359632e+00	1.119871e+00	OBSCN;IQGAP2
GO_Molecular_Function_2023	Small GTPase Binding (GO:0031267)	1/199	5.040118e-01	6.626103e-01	0	0	1.444298e+00	9.895688e-01	IQGAP2
GO_Molecular_Function_2023	GTP Binding (GO:0005525)	1/201	5.075125e-01	6.626103e-01	0	0	1.429710e+00	9.696779e-01	GBP6
GO_Molecular_Function_2023	Guanyl-Nucleotide Exchange Factor Activity (GO:0005085)	1/203	5.109889e-01	6.626103e-01	0	0	1.415411e+00	9.503176e-01	OBSCN
GO_Molecular_Function_2023	GTPase Activator Activity (GO:0005096)	1/211	5.246539e-01	6.626103e-01	0	0	1.360939e+00	8.778277e-01	IQGAP2
GO_Molecular_Function_2023	Protein Kinase Binding (GO:0019901)	2/511	5.371896e-01	6.626103e-01	0	0	1.122212e+00	6.973471e-01	POTEE;TTN
GO_Molecular_Function_2023	GTPase Binding (GO:0051020)	1/225	5.476679e-01	6.626103e-01	0	0	1.274974e+00	7.676443e-01	IQGAP2
GO_Molecular_Function_2023	Metal Ion Binding (GO:0046872)	2/521	5.477358e-01	6.626103e-01	0	0	1.100023e+00	6.621722e-01	FARSA;TTN
GO_Molecular_Function_2023	Guanyl Ribonucleotide Binding (GO:0032561)	1/226	5.492691e-01	6.626103e-01	0	0	1.269243e+00	7.604884e-01	GBP6
GO_Molecular_Function_2023	DNA-binding Transcription Repressor Activity, RNA Polymerase II-specific (GO:0001227)	1/243	5.756496e-01	6.835839e-01	0	0	1.179063e+00	6.511449e-01	LRRFIP1
GO_Molecular_Function_2023	GTPase Activity (GO:0003924)	1/265	6.075408e-01	7.075514e-01	0	0	1.079600e+00	5.380037e-01	GBP6
GO_Molecular_Function_2023	Ribonucleoside Triphosphate Phosphatase Activity (GO:0017111)	1/270	6.144525e-01	7.075514e-01	0	0	1.059264e+00	5.158866e-01	GBP6
GO_Molecular_Function_2023	Ubiquitin Protein Ligase Activity (GO:0061630)	1/311	6.667829e-01	7.447393e-01	0	0	9.172511e-01	3.717534e-01	RNF213
GO_Molecular_Function_2023	Receptor Ligand Activity (GO:0048018)	1/319	6.761448e-01	7.447393e-01	0	0	8.938110e-01	3.497911e-01	CHGB
GO_Molecular_Function_2023	Ubiquitin-Like Protein Ligase Activity (GO:0061659)	1/319	6.761448e-01	7.447393e-01	0	0	8.938110e-01	3.497911e-01	RNF213
GO_Molecular_Function_2023	Endopeptidase Activity (GO:0004175)	1/335	6.940977e-01	7.535918e-01	0	0	8.502994e-01	3.104805e-01	TPSAB1
GO_Molecular_Function_2023	Calcium Ion Binding (GO:0005509)	1/346	7.058675e-01	7.555765e-01	0	0	8.227263e-01	2.865783e-01	TTN
GO_Molecular_Function_2023	DNA Binding (GO:0003677)	2/846	8.019189e-01	8.464700e-01	0	0	6.651101e-01	1.468216e-01	PARP4;LRRFIP1
GO_Molecular_Function_2023	Purine Ribonucleoside Triphosphate Binding (GO:0035639)	1/476	8.153125e-01	8.488185e-01	0	0	5.935927e-01	1.212020e-01	GBP6
GO_Molecular_Function_2023	Cis-Regulatory Region Sequence-Specific DNA Binding (GO:0000987)	1/1098	9.809262e-01	9.881110e-01	0	0	2.488077e-01	4.791546e-03	LRRFIP1
GO_Molecular_Function_2023	RNA Polymerase II Cis-Regulatory Region Sequence-Specific DNA Binding (GO:0000978)	1/1122	9.825520e-01	9.881110e-01	0	0	2.431706e-01	4.280301e-03	LRRFIP1
GO_Molecular_Function_2023	RNA Polymerase II Transcription Regulatory Region Sequence-Specific DNA Binding (GO:0000977)	1/1225	9.881110e-01	9.881110e-01	0	0	2.214881e-01	2.649062e-03	LRRFIP1
