Gene_set	Term	Overlap	P-value	Adjusted P-value	Old P-value	Old Adjusted P-value	Odds Ratio	Combined Score	Genes
WikiPathway_2023_Human	Pathogenesis Of SARS CoV 2 Mediated By Nsp9 Nsp10 Complex WP4884	2/21	9.297904e-02	4.178713e-01	0	0	4.195458e+00	9.965812e+00	HLA-DRB5;HLA-DRB1
WikiPathway_2023_Human	FOXA2 Pathway WP5066	2/21	9.297904e-02	4.178713e-01	0	0	4.195458e+00	9.965812e+00	MTTP;APOB
WikiPathway_2023_Human	Cocaine Metabolism WP2826	1/4	9.464914e-02	4.205433e-01	0	0	1.326939e+01	3.128362e+01	CES1
WikiPathway_2023_Human	NAD Biosynthetic Pathways WP3645	2/22	1.006761e-01	4.283085e-01	0	0	3.985481e+00	9.150054e+00	PARP4;NAPRT
WikiPathway_2023_Human	Immune Response To Tuberculosis WP4197	2/22	1.006761e-01	4.283085e-01	0	0	3.985481e+00	9.150054e+00	IFITM1;TAP1
WikiPathway_2023_Human	Primary Focal Segmental Glomerulosclerosis FSGS WP2572	4/72	1.007785e-01	4.283085e-01	0	0	2.348230e+00	5.388791e+00	LAMA5;CR1;MYH9;MKI67
WikiPathway_2023_Human	Cholesterol Metabolism WP5304	4/72	1.007785e-01	4.283085e-01	0	0	2.348230e+00	5.388791e+00	LRP1;MTTP;APOB;ACAT2
WikiPathway_2023_Human	Aryl Hydrocarbon Receptor Pathway WP2586	3/46	1.030849e-01	4.287892e-01	0	0	2.782978e+00	6.323489e+00	NCOR2;CYP1B1;NCOA7
WikiPathway_2023_Human	Chronic Hyperglycemia Impairment Of Neuron Function WP5283	3/46	1.030849e-01	4.287892e-01	0	0	2.782978e+00	6.323489e+00	C3;SORD;MMP9
WikiPathway_2023_Human	Cancer Immunotherapy By PD 1 Blockade WP4585	2/23	1.085423e-01	4.424593e-01	0	0	3.795501e+00	8.428349e+00	HLA-A;HLA-DRB1
WikiPathway_2023_Human	Extrafollicular And Follicular B Cell Activation By SARS CoV 2 WP5218	4/74	1.086345e-01	4.424593e-01	0	0	2.280903e+00	5.063072e+00	C3;C4A;IFITM1;CR1
WikiPathway_2023_Human	Rett Syndrome Causing Genes WP4312	3/48	1.134360e-01	4.480397e-01	0	0	2.659016e+00	5.787393e+00	NCOR2;HTT;SYNE2
WikiPathway_2023_Human	IL1 And Megakaryocytes In Obesity WP2865	2/24	1.165647e-01	4.480397e-01	0	0	3.622792e+00	7.786500e+00	MMP9;ICAM1
WikiPathway_2023_Human	Kallmann Syndrome WP5074	2/24	1.165647e-01	4.480397e-01	0	0	3.622792e+00	7.786500e+00	PLXND1;LHB
WikiPathway_2023_Human	Sulindac Metabolic Pathway WP2542	1/5	1.168799e-01	4.480397e-01	0	0	9.951531e+00	2.136204e+01	CYP1B1
WikiPathway_2023_Human	Hormonal Control Of Pubertal Growth Spurt WP4194	1/5	1.168799e-01	4.480397e-01	0	0	9.951531e+00	2.136204e+01	GH1
WikiPathway_2023_Human	Catalytic Cycle Of Mammalian Flavin Containing Monooxygenases FMOs WP688	1/5	1.168799e-01	4.480397e-01	0	0	9.951531e+00	2.136204e+01	FMO3
WikiPathway_2023_Human	Translation Factors WP107	3/50	1.241623e-01	4.689406e-01	0	0	2.545605e+00	5.310554e+00	EEF1D;EEF1A2;EIF3J
WikiPathway_2023_Human	Thyroxine Thyroid Hormone Production WP1981	2/25	1.247310e-01	4.689406e-01	0	0	3.465102e+00	7.212941e+00	TPO;TG
WikiPathway_2023_Human	SARS CoV 2 Mitochondrial Chronic Oxidative Stress And Endothelial Dysfunction WP5183	2/26	1.330293e-01	4.907025e-01	0	0	3.320552e+00	6.698170e+00	MAVS;STING1
WikiPathway_2023_Human	Glucuronidation WP698	2/26	1.330293e-01	4.907025e-01	0	0	3.320552e+00	6.698170e+00	UGT2B15;PGM1
WikiPathway_2023_Human	Nicotine Metabolism In Liver Cells WP1600	1/6	1.385659e-01	4.918938e-01	0	0	7.960816e+00	1.573383e+01	FMO3
WikiPathway_2023_Human	Gamma Glutamyl Cycle For The Biosynthesis And Degradation Of Glutathione Including Diseases WP4518	1/6	1.385659e-01	4.918938e-01	0	0	7.960816e+00	1.573383e+01	OPLAH
WikiPathway_2023_Human	Amino Acid Metabolism Pathway Excerpt Histidine Catabolism Extension WP4661	1/6	1.385659e-01	4.918938e-01	0	0	7.960816e+00	1.573383e+01	FTCD
WikiPathway_2023_Human	Arylamine Metabolism WP694	1/6	1.385659e-01	4.918938e-01	0	0	7.960816e+00	1.573383e+01	SULT1A1
WikiPathway_2023_Human	Cardiac Progenitor Differentiation WP2406	3/53	1.409005e-01	4.918938e-01	0	0	2.392500e+00	4.688585e+00	ANPEP;SIRPA;MYH6
WikiPathway_2023_Human	One Carbon Metabolism And Related Pathways WP3940	3/53	1.409005e-01	4.918938e-01	0	0	2.392500e+00	4.688585e+00	DMGDH;GPX1;AGXT2
WikiPathway_2023_Human	Hematopoietic Stem Cell Differentiation WP2849	3/54	1.466403e-01	5.074013e-01	0	0	2.345468e+00	4.502765e+00	MUC1;TPO;TNXB
WikiPathway_2023_Human	Acute Viral Myocarditis WP4298	4/84	1.517028e-01	5.203141e-01	0	0	1.994764e+00	3.761789e+00	LAMA2;DMD;MMP9;MYH6
WikiPathway_2023_Human	One Carbon Metabolism WP241	2/29	1.586051e-01	5.292431e-01	0	0	2.951147e+00	5.434059e+00	ALDH1L1;FTCD
WikiPathway_2023_Human	Nanomaterial Induced Inflammasome Activation WP3890	1/7	1.597204e-01	5.292431e-01	0	0	6.633673e+00	1.216835e+01	CTSB
WikiPathway_2023_Human	Mevalonate Pathway WP3963	1/7	1.597204e-01	5.292431e-01	0	0	6.633673e+00	1.216835e+01	ACAT2
WikiPathway_2023_Human	COVID 19 Thrombosis And Anticoagulation WP4927	1/7	1.597204e-01	5.292431e-01	0	0	6.633673e+00	1.216835e+01	F13A1
WikiPathway_2023_Human	Cell Migration And Invasion Through p75NTR WP4561	2/30	1.673225e-01	5.441769e-01	0	0	2.845603e+00	5.087461e+00	CDH11;MMP9
WikiPathway_2023_Human	Vitamin D Receptor Pathway WP2877	7/186	1.742882e-01	5.441769e-01	0	0	1.561822e+00	2.728573e+00	CYP2C9;CST1;STEAP4;KRT16;KRT13;MYO9B;HLA-DRB1
WikiPathway_2023_Human	Constitutive Androstane Receptor Pathway WP2875	2/31	1.761197e-01	5.441769e-01	0	0	2.747338e+00	4.771003e+00	SULT1A1;CYP2C9
WikiPathway_2023_Human	16P11 2 Distal Deletion Syndrome WP4950	2/31	1.761197e-01	5.441769e-01	0	0	2.747338e+00	4.771003e+00	C3;IFITM1
WikiPathway_2023_Human	NAD Biosynthesis II From Tryptophan WP2485	1/8	1.803565e-01	5.441769e-01	0	0	5.685714e+00	9.738605e+00	HAAO
WikiPathway_2023_Human	Ketogenesis And Ketolysis WP4742	1/8	1.803565e-01	5.441769e-01	0	0	5.685714e+00	9.738605e+00	CPT2
WikiPathway_2023_Human	Mitochondrial Complex II Assembly WP4920	1/8	1.803565e-01	5.441769e-01	0	0	5.685714e+00	9.738605e+00	SDHA
WikiPathway_2023_Human	Biosynthesis And Turnover Of 1 Deoxy Sphingoid Bases WP5179	1/8	1.803565e-01	5.441769e-01	0	0	5.685714e+00	9.738605e+00	ASAH1
WikiPathway_2023_Human	Effect Of Intestinal Microbiome On Anticoagulant Response Of Vitamin K Antagonists WP5273	1/8	1.803565e-01	5.441769e-01	0	0	5.685714e+00	9.738605e+00	CYP2C9
WikiPathway_2023_Human	Novel Intracellular Components Of RIG I Like Receptor Pathway WP3865	3/60	1.825428e-01	5.441769e-01	0	0	2.097929e+00	3.568096e+00	MAVS;TKFC;STING1
WikiPathway_2023_Human	Development Of Ureteric Collection System WP5053	3/60	1.825428e-01	5.441769e-01	0	0	2.097929e+00	3.568096e+00	FRAS1;ITGA8;FREM2
WikiPathway_2023_Human	Mitochondrial Immune Response To SARS CoV 2 WP5038	2/32	1.849875e-01	5.441769e-01	0	0	2.655624e+00	4.481277e+00	MAVS;STING1
WikiPathway_2023_Human	13Q12 12 Copy Number Variation WP5406	2/32	1.849875e-01	5.441769e-01	0	0	2.655624e+00	4.481277e+00	ATXN1;DMD
WikiPathway_2023_Human	G Protein Signaling Pathways WP35	4/91	1.851037e-01	5.441769e-01	0	0	1.833605e+00	3.092997e+00	AKAP12;AKAP13;AKAP9;AKAP5
WikiPathway_2023_Human	P53 Transcriptional Gene Network WP4963	4/91	1.851037e-01	5.441769e-01	0	0	1.833605e+00	3.092997e+00	ALDH4A1;GPX1;XPC;ICAM1
WikiPathway_2023_Human	Fluoropyrimidine Activity WP1601	2/33	1.939172e-01	5.503964e-01	0	0	2.569827e+00	4.215348e+00	UMPS;CES1
WikiPathway_2023_Human	Oxidative Stress Response WP408	2/33	1.939172e-01	5.503964e-01	0	0	2.569827e+00	4.215348e+00	GPX1;TXNRD2
WikiPathway_2023_Human	10Q22Q23 Copy Number Variation WP5402	3/62	1.949936e-01	5.503964e-01	0	0	2.026605e+00	3.313070e+00	RSPH3;ACTN2;LDB3
WikiPathway_2023_Human	Folate Alcohol And Cancer Pathway Hypotheses WP1589	1/9	2.004868e-01	5.503964e-01	0	0	4.974745e+00	7.994450e+00	ALDH1L1
WikiPathway_2023_Human	Altered Glycosylation Of MUC1 In Tumor Microenvironment WP4480	1/9	2.004868e-01	5.503964e-01	0	0	4.974745e+00	7.994450e+00	MUC1
WikiPathway_2023_Human	Biotin Metabolism Including IMDs WP5031	1/9	2.004868e-01	5.503964e-01	0	0	4.974745e+00	7.994450e+00	ACACB
WikiPathway_2023_Human	SARS CoV 2 B 1 1 7 Variant Antagonises Innate Immune Activation WP5116	1/9	2.004868e-01	5.503964e-01	0	0	4.974745e+00	7.994450e+00	MAVS
WikiPathway_2023_Human	Hemesynthesis Defects And Porphyrias WP5169	1/9	2.004868e-01	5.503964e-01	0	0	4.974745e+00	7.994450e+00	CPOX
WikiPathway_2023_Human	Heme Biosynthesis WP561	1/9	2.004868e-01	5.503964e-01	0	0	4.974745e+00	7.994450e+00	CPOX
WikiPathway_2023_Human	Lung Fibrosis WP3624	3/63	2.012959e-01	5.503964e-01	0	0	1.992725e+00	3.194298e+00	DSP;SERPINA1;MMP9
WikiPathway_2023_Human	Photodynamic Therapy Induced NF kB Survival Signaling WP3617	2/35	2.119292e-01	5.647673e-01	0	0	2.413832e+00	3.745067e+00	MMP9;ICAM1
WikiPathway_2023_Human	Vitamin D Metabolism WP1531	1/10	2.201236e-01	5.647673e-01	0	0	4.421769e+00	6.692639e+00	GC
