Gene_set	Term	Overlap	P-value	Adjusted P-value	Old P-value	Old Adjusted P-value	Odds Ratio	Combined Score	Genes
GO_Biological_Process_2023	Organonitrogen Compound Biosynthetic Process (GO:1901566)	12/123	5.116490e-05	7.028778e-03	0	0	4.378040e+00	4.325703e+01	PCSK1;MUC1;GSTM1;CPS1;SLC44A2;GSTP1;PLA2G4C;AKR1A1;DMD;FMO3;ASS1;OTC
GO_Biological_Process_2023	Sarcomere Organization (GO:0045214)	6/29	6.238692e-05	8.066262e-03	0	0	1.048104e+01	1.014791e+02	MYH3;OBSCN;WDR1;MYOM2;MYH6;TTN
GO_Biological_Process_2023	Muscle Cell Development (GO:0055001)	6/32	1.118171e-04	1.259145e-02	0	0	9.270262e+00	8.434683e+01	ACTN3;ACTN2;DMD;MYH11;MYH6;TTN
GO_Biological_Process_2023	Supramolecular Fiber Organization (GO:0097435)	20/316	1.160222e-04	1.259145e-02	0	0	2.756212e+00	2.497604e+01	DSP;TNXB;GSN;KRT2;MYO7B;KRT13;KRT7;KRT20;GFAP;TRDN;SPTA1;CLIP1;POF1B;KRT16;CYP1B1;HCLS1;EPPK1;MYH11;MAP4;MYH6
GO_Biological_Process_2023	Antigen Receptor-Mediated Signaling Pathway (GO:0050851)	12/134	1.175726e-04	1.259145e-02	0	0	3.981040e+00	3.602226e+01	IGHG3;NCOR2;IGHG4;IGHG1;IGHG2;IGKC;HLA-A;IGHA1;IGHA2;HLA-DRB1;PRAM1;HLA-DPA1
GO_Biological_Process_2023	B Cell Receptor Signaling Pathway (GO:0050853)	7/46	1.203004e-04	1.259145e-02	0	0	7.220280e+00	6.516677e+01	IGHG3;IGHG4;IGHG1;IGHG2;IGKC;IGHA1;IGHA2
GO_Biological_Process_2023	Detection Of Bacterium (GO:0016045)	4/12	1.518570e-04	1.517189e-02	0	0	2.002156e+01	1.760410e+02	PGLYRP2;HLA-B;HLA-A;HLA-DRB1
GO_Biological_Process_2023	Actin Filament Organization (GO:0007015)	12/144	2.319780e-04	2.039134e-02	0	0	3.677548e+00	3.077691e+01	SPTA1;VIL1;SVIL;GSN;POF1B;NRAP;MYO7B;COBL;HCLS1;FLNA;NEB;TTN
GO_Biological_Process_2023	Regulation Of Cell Adhesion (GO:0030155)	12/144	2.319780e-04	2.039134e-02	0	0	3.677548e+00	3.077691e+01	TNXB;PLXND1;LAMA2;LAMA1;MINK1;TNC;SAA1;PLXNB2;MIA3;LAMB1;LAMC1;NID1
GO_Biological_Process_2023	Regulation Of Muscle Cell Differentiation (GO:0051147)	5/24	2.523645e-04	2.039134e-02	0	0	1.055339e+01	8.743099e+01	LAMA2;LAMA1;LAMB1;LAMC1;NID1
GO_Biological_Process_2023	Skin Development (GO:0043588)	8/68	2.531653e-04	2.039134e-02	0	0	5.368944e+00	4.446274e+01	DSP;SPRR3;ASAH1;KRT16;AKR1C3;EVPL;TGM3;IVL
GO_Biological_Process_2023	Intermediate Filament Organization (GO:0045109)	8/68	2.531653e-04	2.039134e-02	0	0	5.368944e+00	4.446274e+01	DSP;KRT16;KRT2;KRT13;KRT7;EPPK1;KRT20;GFAP
GO_Biological_Process_2023	Antigen Processing And Presentation Of Endogenous Peptide Antigen Via MHC Class I (GO:0019885)	3/6	2.783167e-04	2.039134e-02	0	0	3.997131e+01	3.272352e+02	ERAP1;TAP1;HLA-A
GO_Biological_Process_2023	Citrulline Metabolic Process (GO:0000052)	3/6	2.783167e-04	2.039134e-02	0	0	3.997131e+01	3.272352e+02	CPS1;ASS1;OTC
GO_Biological_Process_2023	Glucan Catabolic Process (GO:0009251)	3/6	2.783167e-04	2.039134e-02	0	0	3.997131e+01	3.272352e+02	PYGB;MGAM;GAA
GO_Biological_Process_2023	Cardiac Muscle Cell Development (GO:0055013)	5/26	3.750766e-04	2.659414e-02	0	0	9.547325e+00	7.531293e+01	ADPRHL1;MYH11;PDLIM5;MYH6;TTN
GO_Biological_Process_2023	Cardiac Myofibril Assembly (GO:0055003)	4/15	3.949265e-04	2.712651e-02	0	0	1.455889e+01	1.140953e+02	ADPRHL1;NRAP;NEB;TTN
GO_Biological_Process_2023	Extracellular Matrix Organization (GO:0030198)	13/176	4.216576e-04	2.808495e-02	0	0	3.227892e+00	2.508497e+01	POSTN;COL15A1;GSN;SPINK5;LAMC1;NID1;NID2;MMP9;CYP1B1;HMCN1;TPSAB1;WASHC1;MATN2
GO_Biological_Process_2023	Heart Contraction (GO:0060047)	6/41	4.603553e-04	2.919518e-02	0	0	6.883299e+00	5.288791e+01	GPX1;GAA;DMD;MYH6;TTN;TRDN
GO_Biological_Process_2023	Positive Regulation Of Apoptotic Cell Clearance (GO:2000427)	3/7	4.781741e-04	2.919518e-02	0	0	2.997695e+01	2.291898e+02	C3;C4B;C4A
GO_Biological_Process_2023	Regulation Of Apoptotic Cell Clearance (GO:2000425)	3/7	4.781741e-04	2.919518e-02	0	0	2.997695e+01	2.291898e+02	C3;C4B;C4A
GO_Biological_Process_2023	Muscle Contraction (GO:0006936)	9/94	5.047828e-04	2.957037e-02	0	0	4.266927e+00	3.239187e+01	MYH2;SMTN;MYH3;MYH11;MYOM2;MYH6;MYLK;TRDN;TTN
GO_Biological_Process_2023	Prostanoid Metabolic Process (GO:0006692)	4/16	5.164009e-04	2.957037e-02	0	0	1.334497e+01	1.010031e+02	GSTM1;GSTP1;AKR1C3;CES1
GO_Biological_Process_2023	Muscle Organ Development (GO:0007517)	7/58	5.246789e-04	2.957037e-02	0	0	5.517987e+00	4.167584e+01	SMTN;MYH3;LAMA2;COL6A3;DMD;NEB;MYH6
GO_Biological_Process_2023	Negative Regulation Of Peptidase Activity (GO:0010466)	7/60	6.461698e-04	3.477916e-02	0	0	5.309216e+00	3.899326e+01	SERPINB3;SERPINB10;ECM1;SERPINA1;LRP1;SPINK5;CTSB
GO_Biological_Process_2023	Long-Chain Fatty Acid Metabolic Process (GO:0001676)	8/78	6.487469e-04	3.477916e-02	0	0	4.599586e+00	3.376311e+01	CYP2C9;GPX1;CPT2;GSTP1;PLA2G4C;EPHX1;CYP1B1;ACAA1
GO_Biological_Process_2023	Antigen Processing And Presentation Of Peptide Antigen Via MHC Class I (GO:0002474)	4/18	8.350686e-04	4.171547e-02	0	0	1.143737e+01	8.106805e+01	ERAP1;TAP1;HLA-A;TAPBPL
GO_Biological_Process_2023	Negative Regulation Of Viral Entry Into Host Cell (GO:0046597)	4/18	8.350686e-04	4.171547e-02	0	0	1.143737e+01	8.106805e+01	IFITM1;GSN;IFITM2;TRIM5
GO_Biological_Process_2023	Peptide Antigen Assembly With MHC Protein Complex (GO:0002501)	4/18	8.350686e-04	4.171547e-02	0	0	1.143737e+01	8.106805e+01	HLA-DRB5;TAPBPL;HLA-DRB1;HLA-DPA1
GO_Biological_Process_2023	Homotypic Cell-Cell Adhesion (GO:0034109)	6/46	8.648433e-04	4.224279e-02	0	0	6.021340e+00	4.246828e+01	FGL1;CEACAM5;FLNA;MYH9;CD99;TJP2
GO_Biological_Process_2023	Epidermis Development (GO:0008544)	8/85	1.147295e-03	5.230586e-02	0	0	4.179936e+00	2.829962e+01	DSP;FLG2;SPRR3;KRT2;SPINK5;LAMA3;EVPL;HLA-DRB1
GO_Biological_Process_2023	Negative Regulation Of Endopeptidase Activity (GO:0010951)	7/66	1.148732e-03	5.230586e-02	0	0	4.767825e+00	3.227386e+01	SERPINB3;SERPINB10;CST1;SERPINA1;CR1;IFI16;LTF
GO_Biological_Process_2023	Carboxylic Acid Metabolic Process (GO:0019752)	5/33	1.175051e-03	5.230586e-02	0	0	7.157922e+00	4.829052e+01	CYP2C9;GRHPR;GSTO1;PON1;PCK1
GO_Biological_Process_2023	Cardiac Muscle Contraction (GO:0060048)	5/33	1.175051e-03	5.230586e-02	0	0	7.157922e+00	4.829052e+01	GSN;GAA;DMD;MYH6;TTN
GO_Biological_Process_2023	Fatty Acid Beta-Oxidation (GO:0006635)	6/49	1.213648e-03	5.230586e-02	0	0	5.600384e+00	3.760167e+01	BDH2;CPT2;ECI2;HSD17B4;ACAA1;ACAT2
GO_Biological_Process_2023	Unsaturated Fatty Acid Metabolic Process (GO:0033559)	6/49	1.213648e-03	5.230586e-02	0	0	5.600384e+00	3.760167e+01	GPX1;GSTP1;PLA2G4C;EPHX1;CYP1B1;ACAA1
GO_Biological_Process_2023	Negative Regulation Of Viral Life Cycle (GO:1903901)	4/20	1.271769e-03	5.375669e-02	0	0	1.000667e+01	6.671796e+01	IFITM1;GSN;IFITM2;TRIM5
GO_Biological_Process_2023	Amide Biosynthetic Process (GO:0043604)	6/51	1.499931e-03	5.983228e-02	0	0	5.350928e+00	3.479353e+01	PCSK1;ASAH1;CPS1;DMD;ASS1;OTC
GO_Biological_Process_2023	Focal Adhesion Assembly (GO:0048041)	4/21	1.540800e-03	5.983228e-02	0	0	9.417563e+00	6.098299e+01	ACTN3;ACTN2;CDH11;SORBS1
GO_Biological_Process_2023	Actin Filament Depolymerization (GO:0030042)	3/10	1.551610e-03	5.983228e-02	0	0	1.712705e+01	1.107857e+02	VIL1;GSN;WDR1
GO_Biological_Process_2023	Basement Membrane Organization (GO:0071711)	3/10	1.551610e-03	5.983228e-02	0	0	1.712705e+01	1.107857e+02	HMCN1;NID1;NID2
GO_Biological_Process_2023	Monocyte Differentiation (GO:0030224)	3/10	1.551610e-03	5.983228e-02	0	0	1.712705e+01	1.107857e+02	IFI16;PIR;MYH9
GO_Biological_Process_2023	Arachidonic Acid Metabolic Process (GO:0019369)	6/52	1.661021e-03	6.188006e-02	0	0	5.234334e+00	3.350143e+01	CYP2C9;GPX1;PLA2G4C;EPHX1;AKR1C3;CYP1B1
GO_Biological_Process_2023	Fatty Acid Oxidation (GO:0019395)	6/52	1.661021e-03	6.188006e-02	0	0	5.234334e+00	3.350143e+01	BDH2;CPT2;ECI2;HSD17B4;ACAA1;ACAT2
GO_Biological_Process_2023	Actin Polymerization Or Depolymerization (GO:0008154)	6/53	1.834915e-03	6.611710e-02	0	0	5.122702e+00	3.227690e+01	VIL1;SVIL;GSN;WDR1;COBL;CORO7
GO_Biological_Process_2023	Negative Regulation Of Cysteine-Type Endopeptidase Activity (GO:2000117)	6/53	1.834915e-03	6.611710e-02	0	0	5.122702e+00	3.227690e+01	CAST;FABP1;CST1;GPX1;IFI16;LTF
GO_Biological_Process_2023	Negative Regulation Of Actin Filament Polymerization (GO:0030837)	4/23	2.192945e-03	7.774345e-02	0	0	8.425376e+00	5.158444e+01	VIL1;GSN;KANK4;KANK3
GO_Biological_Process_2023	Peptide Metabolic Process (GO:0006518)	6/56	2.439882e-03	8.512477e-02	0	0	4.814598e+00	2.896369e+01	PCSK1;ENPEP;ANPEP;ERAP1;DMD;AEBP1
GO_Biological_Process_2023	Mononuclear Cell Differentiation (GO:1903131)	4/24	2.581063e-03	8.641562e-02	0	0	8.003696e+00	4.769846e+01	IFI16;PIR;MYH9;CLU
GO_Biological_Process_2023	Positive Regulation Of Lipid Metabolic Process (GO:0045834)	4/24	2.581063e-03	8.641562e-02	0	0	8.003696e+00	4.769846e+01	EEF1A2;FLNB;SORBS1;PCK1
GO_Biological_Process_2023	Regulation Of Cell Migration (GO:0030334)	21/434	2.594828e-03	8.641562e-02	0	0	2.065921e+00	1.230098e+01	SERPINB3;MACF1;IFITM1;TNXB;PLXND1;MINK1;MEAK7;TNC;MIA3;LAMB1;SYNE2;MYLK;FAM83H;VIL1;KRT16;CDH11;CYP1B1;FLNA;PLXNB2;EPPK1;WASHC1
GO_Biological_Process_2023	Actin-Myosin Filament Sliding (GO:0033275)	3/12	2.742388e-03	8.864366e-02	0	0	1.331967e+01	7.857176e+01	MYH2;MYH3;MYH6
GO_Biological_Process_2023	Negative Regulation Of JUN Kinase Activity (GO:0043508)	3/12	2.742388e-03	8.864366e-02	0	0	1.331967e+01	7.857176e+01	SERPINB3;GSTP1;PDCD4
GO_Biological_Process_2023	Regulation Of Immune Response (GO:0050776)	7/77	2.817648e-03	8.887763e-02	0	0	4.016322e+00	2.358325e+01	TKFC;C7;FGL1;SPINK5;ERAP1;C8A;HLA-DRB1
GO_Biological_Process_2023	Retinoid Metabolic Process (GO:0001523)	5/40	2.830498e-03	8.887763e-02	0	0	5.724280e+00	3.358608e+01	LRP1;ADH1B;ALDH1A2;AKR1C3;CYP1B1
GO_Biological_Process_2023	Negative Regulation Of Protein Modification Process (GO:0031400)	7/78	3.031484e-03	9.384791e-02	0	0	3.959551e+00	2.296026e+01	NIBAN1;PRKDC;LRRK2;DNAJC10;SORD;SIRPA;DMD
GO_Biological_Process_2023	Regulation Of Cell Motility (GO:2000145)	9/123	3.352738e-03	9.864446e-02	0	0	3.176731e+00	1.810094e+01	MACF1;TNXB;PLXND1;PRAG1;MINK1;TNC;MEAK7;PLXNB2;FLNA
GO_Biological_Process_2023	Positive Regulation Of Phagocytosis (GO:0050766)	6/60	3.465641e-03	9.864446e-02	0	0	4.457045e+00	2.524852e+01	C4B;C3;C4A;MYO18A;SIRPA;CYBA
GO_Biological_Process_2023	Response To Type II Interferon (GO:0034341)	7/80	3.496174e-03	9.864446e-02	0	0	3.850674e+00	2.177974e+01	GBP6;IFITM1;IFITM2;CALCOCO2;SIRPA;GBP1;HLA-DPA1
GO_Biological_Process_2023	Antigen Processing And Presentation Of Endogenous Peptide Antigen Via MHC Class I Via ER Pathway (GO:0002484)	3/13	3.500577e-03	9.864446e-02	0	0	1.198709e+01	6.778493e+01	HLA-B;HLA-C;HLA-A
GO_Biological_Process_2023	Antigen Processing And Presentation Of Endogenous Peptide Antigen Via MHC Class I Via ER Pathway, TAP-independent (GO:0002486)	3/13	3.500577e-03	9.864446e-02	0	0	1.198709e+01	6.778493e+01	HLA-B;HLA-C;HLA-A
GO_Biological_Process_2023	Antigen Processing And Presentation Of Endogenous Peptide Antigen Via MHC Class Ib (GO:0002476)	3/13	3.500577e-03	9.864446e-02	0	0	1.198709e+01	6.778493e+01	HLA-B;HLA-C;HLA-A
GO_Biological_Process_2023	Antigen Processing And Presentation Of Peptide Antigen Via MHC Class Ib (GO:0002428)	3/13	3.500577e-03	9.864446e-02	0	0	1.198709e+01	6.778493e+01	HLA-B;HLA-C;HLA-A
GO_Biological_Process_2023	Fatty Acid Catabolic Process (GO:0009062)	6/61	3.765739e-03	1.047734e-01	0	0	4.375783e+00	2.442479e+01	BDH2;CPT2;ECI2;HSD17B4;ACAA1;ACAT2
GO_Biological_Process_2023	Cardiac Muscle Cell Differentiation (GO:0055007)	4/27	4.022713e-03	1.080414e-01	0	0	6.958664e+00	3.838259e+01	AKAP13;MYH11;MYH6;TTN
GO_Biological_Process_2023	Regulation Of T Cell Activation (GO:0050863)	6/62	4.084681e-03	1.080414e-01	0	0	4.297423e+00	2.363802e+01	HLA-DRB5;FGL1;SPINK5;SIRPA;HLA-DRB1;HLA-DPA1
GO_Biological_Process_2023	Regulation Of Viral Entry Into Host Cell (GO:0046596)	5/44	4.312191e-03	1.080414e-01	0	0	5.136119e+00	2.797289e+01	IFITM1;IFITM2;GSN;TRIM5;HLA-DRB1
GO_Biological_Process_2023	Extracellular Matrix Disassembly (GO:0022617)	5/44	4.312191e-03	1.080414e-01	0	0	5.136119e+00	2.797289e+01	GSN;LAMC1;TPSAB1;WASHC1;MMP9
GO_Biological_Process_2023	MHC Class II Protein Complex Assembly (GO:0002399)	3/14	4.374742e-03	1.080414e-01	0	0	1.089680e+01	5.919039e+01	HLA-DRB5;HLA-DRB1;HLA-DPA1
GO_Biological_Process_2023	Cardiac Cell Development (GO:0055006)	3/14	4.374742e-03	1.080414e-01	0	0	1.089680e+01	5.919039e+01	MYH11;MYH6;TTN
GO_Biological_Process_2023	Response To Muscle Stretch (GO:0035994)	3/14	4.374742e-03	1.080414e-01	0	0	1.089680e+01	5.919039e+01	GSN;DMD;TTN
GO_Biological_Process_2023	Smooth Muscle Contraction (GO:0006939)	3/14	4.374742e-03	1.080414e-01	0	0	1.089680e+01	5.919039e+01	SMTN;MYH11;MYLK
GO_Biological_Process_2023	Ethanol Metabolic Process (GO:0006067)	3/14	4.374742e-03	1.080414e-01	0	0	1.089680e+01	5.919039e+01	SULT1A1;ADH1C;ADH1B
GO_Biological_Process_2023	Peptide Antigen Assembly With MHC Class II Protein Complex (GO:0002503)	3/14	4.374742e-03	1.080414e-01	0	0	1.089680e+01	5.919039e+01	HLA-DRB5;HLA-DRB1;HLA-DPA1
GO_Biological_Process_2023	Regulation Of Lipid Biosynthetic Process (GO:0046890)	4/28	4.603468e-03	1.124269e-01	0	0	6.668378e+00	3.588218e+01	C3;ASAH1;SORBS1;PCK1
GO_Biological_Process_2023	Positive Regulation Of Macroautophagy (GO:0016239)	6/64	4.781877e-03	1.147519e-01	0	0	4.148809e+00	2.216676e+01	FYCO1;STING1;CALCOCO2;BAG3;HTT;ELAPOR1
GO_Biological_Process_2023	Epithelium Development (GO:0060429)	10/154	4.803083e-03	1.147519e-01	0	0	2.795825e+00	1.492550e+01	VIL1;BDH2;KRT16;ALDH1A2;SPINK5;TNC;KRT13;KRT20;CES1;CTSB
GO_Biological_Process_2023	Cellular Component Disassembly (GO:0022411)	5/46	5.229691e-03	1.199296e-01	0	0	4.885075e+00	2.566327e+01	GSN;LAMC1;TPSAB1;WASHC1;MMP9
GO_Biological_Process_2023	Response To Hydrogen Peroxide (GO:0042542)	5/46	5.229691e-03	1.199296e-01	0	0	4.885075e+00	2.566327e+01	FABP1;GPX1;CYP1B1;SIRPA;CLU
GO_Biological_Process_2023	Response To Interferon-Beta (GO:0035456)	4/29	5.238053e-03	1.199296e-01	0	0	6.401314e+00	3.361846e+01	IFITM1;IFITM2;PNPT1;IFI16
GO_Biological_Process_2023	Maintenance Of Blood-Brain Barrier (GO:0035633)	4/29	5.238053e-03	1.199296e-01	0	0	6.401314e+00	3.361846e+01	LAMA2;DMD;LAMC1;TJP2
GO_Biological_Process_2023	Epithelial Cell Differentiation (GO:0030855)	9/132	5.334836e-03	1.204347e-01	0	0	2.942921e+00	1.540177e+01	VIL1;BDH2;KRT16;SPINK5;KRT13;PCK1;KRT20;CES1;CTSB
GO_Biological_Process_2023	Ceramide Catabolic Process (GO:0046514)	3/15	5.369699e-03	1.204347e-01	0	0	9.988217e+00	5.220825e+01	ASAH1;HEXB;HEXA
GO_Biological_Process_2023	Regulation Of Non-Motile Cilium Assembly (GO:1902855)	2/5	5.726157e-03	1.212421e-01	0	0	2.659305e+01	1.372922e+02	MAP4;SEPTIN9
GO_Biological_Process_2023	Regulation Of Plasma Membrane Repair (GO:1905684)	2/5	5.726157e-03	1.212421e-01	0	0	2.659305e+01	1.372922e+02	MYH9;SYTL4
GO_Biological_Process_2023	Urea Cycle (GO:0000050)	2/5	5.726157e-03	1.212421e-01	0	0	2.659305e+01	1.372922e+02	CPS1;OTC
GO_Biological_Process_2023	Glyoxylate Metabolic Process (GO:0046487)	2/5	5.726157e-03	1.212421e-01	0	0	2.659305e+01	1.372922e+02	GRHPR;AGXT2
GO_Biological_Process_2023	Proline Metabolic Process (GO:0006560)	2/5	5.726157e-03	1.212421e-01	0	0	2.659305e+01	1.372922e+02	ALDH4A1;PRODH
GO_Biological_Process_2023	Positive Regulation Of Lymphocyte Activation (GO:0051251)	5/47	5.736662e-03	1.212421e-01	0	0	4.768519e+00	2.460974e+01	HLA-DRB5;PRKDC;SIRPA;HLA-DRB1;HLA-DPA1
GO_Biological_Process_2023	Prostaglandin Metabolic Process (GO:0006693)	4/30	5.928599e-03	1.229345e-01	0	0	6.154794e+00	3.156158e+01	GSTM1;GSTP1;AKR1C3;CES1
GO_Biological_Process_2023	Regulation Of Arp2/3 Complex-Mediated Actin Nucleation (GO:0034315)	4/30	5.928599e-03	1.229345e-01	0	0	6.154794e+00	3.156158e+01	WASHC4;WASHC2C;WASHC1;WASHC2A
GO_Biological_Process_2023	Positive Regulation Of Signal Transduction (GO:0009967)	14/266	6.294919e-03	1.293106e-01	0	0	2.242837e+00	1.136673e+01	MACF1;TNXB;VWF;LAMA2;LAMA1;LRRK2;HTT;LAMB1;SORBS1;LAMC1;NID1;C3;GH1;FLNA
GO_Biological_Process_2023	Regulation Of Protein Kinase A Signaling (GO:0010738)	3/16	6.489695e-03	1.310393e-01	0	0	9.219420e+00	4.644319e+01	AKAP12;LRRK2;AKAP5
GO_Biological_Process_2023	Actin Filament Polymerization (GO:0030041)	4/31	6.677163e-03	1.310393e-01	0	0	5.926534e+00	2.968638e+01	VIL1;GSN;COBL;CORO7
GO_Biological_Process_2023	Antigen Processing And Presentation Of Exogenous Peptide Antigen (GO:0002478)	4/31	6.677163e-03	1.310393e-01	0	0	5.926534e+00	2.968638e+01	HLA-DRB5;HLA-A;HLA-DRB1;HLA-DPA1
GO_Biological_Process_2023	Endodermal Cell Differentiation (GO:0035987)	4/31	6.677163e-03	1.310393e-01	0	0	5.926534e+00	2.968638e+01	LAMA3;COL6A1;LAMB1;MMP9
GO_Biological_Process_2023	Glutamine Family Amino Acid Metabolic Process (GO:0009064)	4/31	6.677163e-03	1.310393e-01	0	0	5.926534e+00	2.968638e+01	ALDH4A1;ALDH5A1;CPS1;PRODH
GO_Biological_Process_2023	Dicarboxylic Acid Metabolic Process (GO:0043648)	5/50	7.464012e-03	1.443299e-01	0	0	4.449931e+00	2.179426e+01	ALDH5A1;HAAO;SDHA;PCK1;ASS1
GO_Biological_Process_2023	Transition Metal Ion Transport (GO:0000041)	4/32	7.485718e-03	1.443299e-01	0	0	5.714579e+00	2.797148e+01	SLC30A9;TFRC;CP;LTF
GO_Biological_Process_2023	Proteolysis (GO:0006508)	16/330	7.849514e-03	1.485864e-01	0	0	2.059135e+00	9.981253e+00	PCSK1;ENPEP;CELA2B;CFH;ERAP1;CPOX;AEBP1;MMP9;DPP3;LACTB;PITRM1;ANPEP;CAPN2;TPSAB1;CTSC;CTSB
GO_Biological_Process_2023	Positive Regulation Of T Cell Mediated Cytotoxicity (GO:0001916)	4/33	8.356157e-03	1.485864e-01	0	0	5.517241e+00	2.639866e+01	HLA-B;HLA-C;HLA-A;HLA-DRB1
GO_Biological_Process_2023	Regulation Of Cellular Response To Insulin Stimulus (GO:1900076)	2/6	8.450090e-03	1.485864e-01	0	0	1.994376e+01	9.520311e+01	ECHDC3;GPLD1
GO_Biological_Process_2023	Copper Ion Import (GO:0015677)	2/6	8.450090e-03	1.485864e-01	0	0	1.994376e+01	9.520311e+01	STEAP4;STEAP2
GO_Biological_Process_2023	Elastic Fiber Assembly (GO:0048251)	2/6	8.450090e-03	1.485864e-01	0	0	1.994376e+01	9.520311e+01	TNXB;MYH11
GO_Biological_Process_2023	Ganglioside Catabolic Process (GO:0006689)	2/6	8.450090e-03	1.485864e-01	0	0	1.994376e+01	9.520311e+01	HEXB;HEXA
GO_Biological_Process_2023	Glycogen Catabolic Process (GO:0005980)	2/6	8.450090e-03	1.485864e-01	0	0	1.994376e+01	9.520311e+01	PYGB;GAA
GO_Biological_Process_2023	Positive Regulation Of Autophagosome Maturation (GO:1901098)	2/6	8.450090e-03	1.485864e-01	0	0	1.994376e+01	9.520311e+01	FYCO1;CALCOCO2
GO_Biological_Process_2023	Positive Regulation Of Striated Muscle Contraction (GO:0045989)	2/6	8.450090e-03	1.485864e-01	0	0	1.994376e+01	9.520311e+01	CHGA;GSTO1
GO_Biological_Process_2023	Protein Localization To Endoplasmic Reticulum Exit Site (GO:0070973)	2/6	8.450090e-03	1.485864e-01	0	0	1.994376e+01	9.520311e+01	LRRK2;MIA3
GO_Biological_Process_2023	Pyrimidine Ribonucleotide Biosynthetic Process (GO:0009220)	2/6	8.450090e-03	1.485864e-01	0	0	1.994376e+01	9.520311e+01	CMPK1;UMPS
GO_Biological_Process_2023	Icosanoid Metabolic Process (GO:0006690)	5/52	8.798590e-03	1.534865e-01	0	0	4.260135e+00	2.016392e+01	CYP2C9;GPX1;PLA2G4C;EPHX1;CYP1B1
GO_Biological_Process_2023	Protein Tetramerization (GO:0051262)	6/73	9.035691e-03	1.546974e-01	0	0	3.589845e+00	1.689587e+01	ALDH1A2;APIP;CLU;ACACB;CBR4;HLA-DRB1
